id,nombre_oficial,alias_busqueda,categoria,ciudad,tipo_busqueda,prioridad,lat,lng,fuente,notas
1539,Banco GNB,banco gnb,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1540,Banco GNB,banco gnb presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1541,Banco GNB,bancognb presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1542,Banco GNB,banco gnb,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1543,Banco GNB,banco gnb hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1544,Banco GNB,bancognb hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1545,Banco GNB,banco gnb,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1546,Banco GNB,banco gnb minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1547,Banco GNB,bancognb minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1548,Banco GNB,banco gnb,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1549,Sudameris,sudameris ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1550,Sudameris,sudameris,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1551,Sudameris,sudameris presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1552,Sudameris,sudameris,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1553,Sudameris,sudameris hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1554,Sudameris,sudameris,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1555,Sudameris,sudameris minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1556,Sudameris,sudameris,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1557,Banco Atlas,banco atlas ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1558,Banco Atlas,bancoatlas ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1559,Banco Atlas,banco atlas,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1560,Banco Atlas,banco atlas presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1561,Banco Atlas,bancoatlas presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1562,Banco Atlas,banco atlas,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1563,Banco Atlas,banco atlas hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1564,Banco Atlas,bancoatlas hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1565,Banco Atlas,banco atlas,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1566,Banco Atlas,banco atlas minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1567,Banco Atlas,bancoatlas minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1568,Banco Atlas,banco atlas,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1569,Vision Banco,vision banco ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1570,Vision Banco,visionbanco ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1571,Vision Banco,vision banco,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1572,Vision Banco,vision banco presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1573,Vision Banco,visionbanco presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1574,Vision Banco,vision banco,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1575,Vision Banco,vision banco hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1576,Vision Banco,visionbanco hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1577,Vision Banco,vision banco,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1578,Vision Banco,vision banco minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1579,Vision Banco,visionbanco minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1580,Vision Banco,vision banco,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1581,Cooperativa Universitaria,cooperativa universitaria ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1582,Cooperativa Universitaria,cooperativauniversitaria ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1583,Cooperativa Universitaria,cooperativa universitaria,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1584,Cooperativa Universitaria,cooperativa universitaria presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1585,Cooperativa Universitaria,cooperativauniversitaria presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1586,Cooperativa Universitaria,cooperativa universitaria,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1587,Cooperativa Universitaria,cooperativa universitaria hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1588,Cooperativa Universitaria,cooperativauniversitaria hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1589,Cooperativa Universitaria,cooperativa universitaria,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1590,Cooperativa Universitaria,cooperativa universitaria minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1591,Cooperativa Universitaria,cooperativauniversitaria minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1592,Cooperativa Universitaria,cooperativa universitaria,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1593,Aqui Pago,aqui pago ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1594,Aqui Pago,aquipago ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1595,Aqui Pago,aqui pago,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1596,Aqui Pago,aqui pago presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1597,Aqui Pago,aquipago presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1598,Aqui Pago,aqui pago,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1599,Aqui Pago,aqui pago hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1600,Aqui Pago,aquipago hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1601,Aqui Pago,aqui pago,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1602,Aqui Pago,aqui pago minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1603,Aqui Pago,aquipago minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1604,Aqui Pago,aqui pago,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1605,Pago Express,pago express ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1606,Pago Express,pagoexpress ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1607,Pago Express,pago express,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1608,Pago Express,pago express presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1609,Pago Express,pagoexpress presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1610,Pago Express,pago express,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1611,Pago Express,pago express hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1612,Pago Express,pagoexpress hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1613,Pago Express,pago express,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1614,Pago Express,pago express minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1615,Pago Express,pagoexpress minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1616,Pago Express,pago express,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1617,Tigo,tigo ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1618,Tigo,tigo,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1619,Tigo,tigo presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1620,Tigo,tigo,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1621,Tigo,tigo hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1622,Tigo,tigo,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1623,Tigo,tigo minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1624,Tigo,tigo,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1625,Personal,personal ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1626,Personal,personal,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1627,Personal,personal presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1628,Personal,personal,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1629,Personal,personal hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1630,Personal,personal,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1631,Personal,personal minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1632,Personal,personal,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1633,Claro,claro ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1634,Claro,claro,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1635,Claro,claro presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1636,Claro,claro,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1637,Claro,claro hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1638,Claro,claro,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1639,Claro,claro minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1640,Claro,claro,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1641,Copaco,copaco ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1642,Copaco,copaco,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1643,Copaco,copaco presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1644,Copaco,copaco,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1645,Copaco,copaco hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1646,Copaco,copaco,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1647,Copaco,copaco minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1648,Copaco,copaco,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1649,ANDE,ande ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1650,ANDE,ande,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1651,ANDE,ande presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1652,ANDE,ande,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1653,ANDE,ande hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1654,ANDE,ande,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1655,ANDE,ande minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1656,ANDE,ande,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1657,ESSAP,essap ciudad del este,negocio_cadena,Ciudad del Este,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1658,ESSAP,essap,negocio_cadena,Ciudad del Este,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1659,ESSAP,essap presidente franco,negocio_cadena,Presidente Franco,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1660,ESSAP,essap,negocio_cadena,Presidente Franco,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1661,ESSAP,essap hernandarias,negocio_cadena,Hernandarias,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1662,ESSAP,essap,negocio_cadena,Hernandarias,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1663,ESSAP,essap minga guazu,negocio_cadena,Minga Guazu,negocio,60,,,plantilla_geocodificar,Completar coordenadas con Mapbox/OSM
1664,ESSAP,essap,negocio_cadena,Minga Guazu,negocio,55,,,plantilla_geocodificar,Puede tener múltiples sucursales
1665,La Terminal,la terminal,coloquial_general,Paraguay,coloquial,50,,,curado_local/manual,
1666,El Centro,el centro,coloquial_general,Paraguay,coloquial,50,,,curado_local/manual,
1667,El Mercado,el mercado,coloquial_general,Paraguay,coloquial,50,,,curado_local/manual,
1668,El Abasto,el abasto,coloquial_general,Paraguay,coloquial,50,,,curado_local/manual,
1669,La Rotonda,la rotonda,coloquial_general,Paraguay,coloquial,50,,,curado_local/manual,
